,sa_finance1_cocode,sa_company_name,sa_finance1_year,sa_ann_rep_months,sa_fs_format,sa_total_income,sa_sales,sa_prior_period_extra_ordi_inc,sa_prior_period_inc,sa_extra_ordi_inc,sa_tot_inc_net_of_pe,sa_pat,sa_pbdita,sa_pbt,sa_pbit_net_of_peoifi,sa_pat_net_of_pe,sa_pat_net_of_pe_pc_tot_inc_net_of_pe,sa_total_liabilities,sa_non_current_liabilities,sa_long_term_borrowings,sa_current_liabilities,sa_issued_equity_shares,sa_issued_pref_shares,sa_issued_equity_cap,sa_issued_pref_cap,sa_reduct_equity_cap_amt,sa_buyback_amt,sa_issued_equity_shares_in_lakhs,sa_shareholders_funds,sa_debt,sa_total_assets,sa_non_current_assets,sa_current_assets_incl_st_invest_loans,sa_avg_tot_asset_net_miscexp_now_reval,sa_quick_ratio,sa_current_ratio,sa_debt_equity,sa_cf_net_frm_op_activity,sa_cf_generated_frm_op,sa_cf_proceeds_share_issue,sa_year,sa_begin_year_total_assets,sa_roa,f_roa,sa_cfo,f_cfo,sa_prev_roa,f_del_roa,f_acc,f_del_lev,sa_avg_tot_assets,sa_leverage,sa_prev_leverage,sa_prev_current_ratio,f_del_liq,sa_prev_issued_equity_shares,f_eq_offer,sa_margin,sa_prev_margin,f_del_margin,sa_turnover,sa_prev_turnover,f_del_turn,f_score
12360,239563,HIT KIT GLOBAL SOLUTIONS LTD.,20021031,12,IGAAP,166.5,133.0,,,,166.5,21.0,24.1,21.0,-12.4,21.0,12.6126,82.4,,0.0,6.5,35007700.0,,70.0,,,,350.077,74.6,,82.4,,,101.25,8.6,8.6,0.0,16.4,16.4,,2001,123.0,1.353658536585366,1,0.13333333333333333,1,1.3458781362007168,1,0,0,102.69999999962427,0.0,0.0,5.2414,1,70.0154,0,1.2518796992481203,1.0,1,1.08130081300813,1.3458781362007168,0,5
12365,239666,SUN GRANITE EXPORT LTD.,20020331,12,IGAAP,70.6,69.8,,,,70.6,7.1,27.6,7.5,16.6,7.1,10.0567,245.1,,0.0,16.6,8930000.0,,89.3,,,,89.3,129.1,96.6,245.1,,,241.05,0.9459,2.8288,0.7483,11.5,11.5,,2001,242.3,0.29137432934378865,1,0.04746182418489476,1,0.2843267108167771,1,0,0,243.6999999996243,0.0,0.0,2.0052,1,89.3,0,1.011461318051576,1.018987341772152,0,0.2880726372265786,0.2790286975717439,1,5
12369,239726,SUN PHARMACEUTICAL INDS. LTD.,20020331,12,IGAAP,7103.5,6955.7,2.2,,2.2,7101.3,1686.4,2072.0,1846.4,1767.9,1717.4,24.1843,6544.6,,0.0,598.6,46774537.0,,467.7,,,,467.7454,5356.4,122.3,6544.6,,,6205.65,1.9197,3.3366,0.0228,1426.9,2028.1,0.2,2001,5866.7,1.2104419861250788,1,0.24322020897608537,1,1.19531607165122,1,0,0,6205.649999999623,0.0,0.0,2.4244,1,467.5602,0,1.0209324726483315,1.0281889031889033,0,1.1856239453184925,1.162545197622709,1,5
12372,239792,SUN T V NETWORK LTD.,20020331,12,IGAAP,1624.0,1560.1,34.0,32.6,1.4,1590.0,467.2,962.7,725.6,663.2,433.3,27.2516,2059.8,,0.0,98.6,800000.0,,8.0,,,,8.0,1766.6,,2059.8,,,1943.15,6.1307,6.1477,0.0,473.7,730.7,,2001,2084.1,0.762919245717576,1,0.22729235641284007,1,0.8795058486512295,0,0,0,2071.949999999624,0.0,0.0,1.4788,1,4.0,0,1.0191654381129416,1.015364475678655,1,0.7485725253106856,0.8661971830985916,0,4
12375,239807,SUN VALLEY FARM PRODUCTS LTD.,20020331,12,IGAAP,5.5,5.5,,,,5.5,-6.7,0.8,-6.7,0.6,-6.7,-121.8182,196.6,,0.0,7.0,7742100.0,,77.4,,,,77.421,-45.2,231.0,196.6,,,192.65,0.3333,0.3578,,-5.9,-5.9,,2001,196.3,0.02801833927661742,1,-0.030056036678553236,0,0.07547169811320756,0,0,0,196.44999999962442,0.0,0.0,0.3636,0,77.421,0,1.0,1.0,0,0.02801833927661742,0.07547169811320756,0,1
12381,239973,SUNCITY SYNTHETICS LTD.,20020331,12,IGAAP,76.7,76.2,,,,76.7,-5.5,0.6,-5.5,7.6,5.0,6.5189,79.3,,0.0,5.7,6593300.0,,57.7,,,,65.933,55.9,14.4,79.3,,,82.8,2.3194,3.625,0.2576,6.4,6.2,,2001,92.0,0.8336956521739131,1,0.06956521739130435,1,0.8928188638799571,0,0,0,85.64999999962441,0.0,0.0,1.0425,1,65.933,0,1.0065616797900263,1.0109223300970873,0,0.8282608695652174,0.8831725616291534,0,3
12384,240029,SUNDARAM BRAKE LININGS LTD.,20020331,12,IGAAP,929.6,925.7,,,,929.6,59.7,138.9,69.9,103.5,59.8,6.4329,835.8,,0.0,115.4,2713500.0,,27.1,,,,27.135,305.4,277.5,835.8,,,831.85,1.0645,1.3067,0.9086,83.9,90.3,,2001,831.1,1.1185176272410058,1,0.10095054746721213,1,1.041205646699733,1,0,0,833.4499999996243,0.0,0.0,1.2971,1,27.135,0,1.0042130279788268,1.0058975304091413,0,1.1138250511370473,1.0351011064479207,1,5
12387,240037,SUNDARAM FINANCE LTD.,20020331,12,IGAAP,4909.2,30.3,264.3,225.8,38.5,4644.9,403.6,4318.6,778.1,-1655.4,189.5,4.0797,26873.4,,0.0,2031.2,24000000.0,,240.0,,,,240.0,4356.7,17834.0,26873.4,,,25681.4,0.3282,0.3325,4.0935,1431.7,1843.9,,2001,24489.4,0.18966981632869728,1,0.058462028469460255,1,0.20814578248327895,0,0,0,25681.39999999962,0.0,0.0,0.3657,0,240.0,0,153.2970297029703,1500.8857142857144,0,0.0012372700025317076,0.0001386819665895331,1,3
12390,240054,SUNDARAM MULTI PAP LTD.,20020331,12,IGAAP,353.2,352.7,,,,353.2,8.9,19.7,10.9,20.6,12.0,3.3975,148.2,,0.0,38.9,3250400.0,,32.5,,,,32.504,63.9,43.0,148.2,,,144.6,0.503,1.3861,0.6729,6.5,7.2,,2001,142.0,2.4873239436619716,1,0.045774647887323945,1,2.5,0,0,0,145.099999999618,0.0,0.0,1.3345,1,32.504,0,1.0014176353841793,1.0010094212651413,1,2.4838028169014086,2.4974789915966387,0,4
12393,240069,SUNDARAM-CLAYTON LTD.,20020331,12,IGAAP,3005.5,2901.6,15.1,14.8,0.3,2990.4,218.5,433.1,308.5,224.2,207.0,6.9222,2488.8,,0.0,401.9,18967584.0,,189.7,,,,189.6758,1544.2,96.2,2488.8,,,2520.95,1.1362,1.2978,0.0623,599.1,702.6,,2001,2553.1,1.171281970937292,1,0.23465590850338805,1,1.114586059495769,1,0,0,2520.949999999618,0.0,0.0,1.0897,1,189.6758,0,1.0306038047973531,1.0287451185635492,1,1.1365007246092984,1.08344237983076,1,6
12398,240215,SUNDRAM FASTENERS LTD.,20020331,12,IGAAP,4364.9,4331.7,1.1,,1.1,4363.8,292.1,682.0,404.6,522.5,296.9,6.8037,3877.7,,0.0,381.9,10215662.0,,102.2,,,,102.1566,1817.4,1172.9,3877.7,,,3823.15,0.5935,0.8673,0.6454,600.4,711.4,,2001,3768.6,1.1579366342939024,1,0.1593164570397495,1,1.185864310718453,0,0,0,3823.1499999996176,0.0,0.0,1.0935,0,120.0,1,1.0074104854906851,1.0061997595530514,1,1.1494188823435758,1.1785575373673391,0,4
12401,240266,SUNFLAG IRON & STEEL CO. LTD.,20020331,12,IGAAP,4098.0,4064.9,0.1,0.1,,4097.9,88.1,646.4,94.4,356.5,88.0,2.1474,4630.1,,0.0,670.9,162197503.0,,1622.0,,,,1621.975,1952.2,1847.0,4630.1,,,4632.45,0.5028,0.9544,0.9461,702.4,709.4,,2001,4641.9,0.8828066093625455,1,0.15131734849953685,1,0.8576487107999756,1,0,0,4635.999999999618,0.0,0.0,1.0675,0,1621.975,0,1.0081182808925189,1.0061115355233001,1,0.8756974514746118,0.852438999572641,1,5
12409,240390,SUNIL AGRO FOODS LTD.,20020331,12,IGAAP,428.4,423.2,0.4,0.3,0.1,428.0,3.2,17.7,5.1,7.7,3.0,0.7009,126.6,,0.0,4.8,3002900.0,,30.0,,,,30.029,63.9,49.8,126.6,,,125.4,0.8717,1.2286,0.7793,11.8,11.7,,2001,126.8,3.3753943217665614,1,0.09305993690851735,1,3.2674242424242426,1,0,0,126.69999999961811,0.0,0.0,1.2014,1,30.029,0,1.011342155009452,1.006534422403734,1,3.3375394321766563,3.246212121212121,1,6
12412,240449,SUNIL INDUSTRIES LTD.,20020331,12,IGAAP,290.6,290.5,,,,290.6,-29.2,21.5,-29.2,7.2,-29.2,-10.0482,271.5,,0.0,37.2,4200000.0,,42.0,,,,42.0,-32.7,267.0,271.5,,,259.65,0.7234,1.0508,,-24.5,-24.5,,2001,247.8,1.1727199354317999,1,-0.09887005649717513,0,1.406672678088368,0,0,0,259.6499999996181,0.0,0.0,0.7758,1,42.0,0,1.000344234079174,1.000427533133818,0,1.1723163841807909,1.4060715359182447,0,2
12415,240560,SUNIL HEALTHCARE LTD.,20020331,12,IGAAP,129.2,128.4,0.2,0.2,,129.0,3.0,15.9,4.9,8.9,3.2,2.4806,109.8,,0.0,19.0,2011000.0,,20.1,,,,20.11,41.9,33.4,109.8,,,104.9,0.6594,1.0542,0.7971,8.1,8.8,,2001,110.3,1.1695376246600182,1,0.07343608340888486,1,0.9821596244131455,1,0,0,110.04999999961811,0.0,0.0,0.9957,1,20.11,0,1.0046728971962617,1.0116054158607348,0,1.1640979147778785,0.9708920187793427,1,5
12427,240835,SUNRAJ DIAMOND EXPORTS LTD.,20020331,12,IGAAP,16.5,16.5,,,,16.5,3.1,4.1,3.6,4.1,3.5,21.2121,75.2,,0.0,4.9,5450000.0,,54.5,,,,54.5,68.3,,75.2,,,72.55,2.5,9.4138,0.0,1.4,1.8,,2001,72.3,0.2282157676348548,1,0.019363762102351315,1,0.20247933884297523,1,0,0,73.74999999961808,0.0,0.0,8.3,1,54.5,0,1.0,1.0,0,0.2282157676348548,0.20247933884297523,1,5
12430,240872,SUNRISE ASIAN LTD.,20020630,12,IGAAP,1.8,1.8,,,,1.8,-30.2,-27.1,-30.2,-3.7,-5.7,-316.6667,83.1,,0.0,49.8,4320120.0,,43.2,,,,43.2012,10.3,17.8,83.1,,,89.85,0.0542,0.0542,1.7282,-5.1,-0.5,,2001,108.1,0.016651248843663275,1,-0.04717853839037928,0,0.28733997155049784,0,0,0,95.59999999961806,0.0,0.0,0.1133,0,43.2012,0,1.0,1.02020202020202,0,0.016651248843663275,0.28165007112375534,0,1
12433,240933,SUNRISE INDUSTRIAL TRADERS LTD.,20020331,12,IGAAP,48.1,1.0,,,,48.1,47.2,47.2,47.2,0.1,47.2,98.1289,208.9,,0.0,0.2,499000.0,,5.0,,,,4.99,208.5,,208.9,,,180.0,2.5,446.5,0.0,0.1,0.1,,2001,151.1,0.3183322303110523,1,0.0006618133686300464,1,0.10692899914456801,1,0,0,179.99999999961807,0.0,0.0,377.25,1,4.99,0,48.1,12.5,1,0.0066181336863004635,0.00855431993156544,0,5
12436,241012,SUNRISE ZINC LTD.,20021231,15,IGAAP,221.7,220.7,0.9,0.9,,220.8,0.4,12.7,0.4,0.2,-0.5,-0.2264,217.5,,0.0,39.9,8590000.0,,85.9,,,,85.9,-60.5,236.0,217.5,,,207.9,0.5291,0.9624,,-0.5,-0.5,,2001,202.7,1.0892945239269858,1,-0.00246669955599408,0,0.6362710137544575,1,0,0,210.09999999961806,0.0,0.0,0.7466,1,85.9,0,1.0004531037607614,1.0008012820512822,0,1.088801184015787,0.6357615894039734,1,4
12439,241034,SUNSHIELD CHEMICALS LTD.,20021231,18,IGAAP,261.8,251.2,5.7,5.7,,256.1,-19.0,10.7,-19.0,-8.8,-19.6,-7.6533,200.1,,0.0,27.4,3676530.0,,36.8,,,,36.7653,28.9,132.7,200.1,,,193.6,0.5253,0.7907,4.5917,8.8,16.9,,2001,190.6,1.3436516264428124,1,0.04616998950682057,1,0.7346756152125279,1,0,0,195.34999999961803,0.0,0.0,1.2148,0,36.7653,0,1.0195063694267517,1.0845442536327607,0,1.3179433368310598,0.6774049217002237,1,4
12442,241126,SUNSTAR LUBRICANTS LTD.,20020331,12,IGAAP,21.2,20.2,,,,21.2,-69.1,-9.5,-69.1,-53.9,-67.2,-316.9811,203.2,,0.0,65.8,11622970.0,,116.2,,,,116.2297,-420.3,556.2,203.2,,,237.1,0.0203,0.0213,,4.3,20.6,,2001,274.7,0.07717510010921005,1,0.015653440116490717,1,0.07523419203747071,1,0,0,238.949999999618,0.0,0.0,0.094,0,116.2297,0,1.0495049504950495,1.1898148148148147,0,0.07353476519839826,0.06323185011709602,1,4
12445,241295,SUPER BAKERS (INDIA) LTD.,20020331,12,IGAAP,101.8,101.6,0.1,,0.1,101.7,-0.7,2.9,-0.6,0.3,-0.7,-0.6883,48.9,,0.0,7.0,3021600.0,,30.2,,,,30.215999999999998,32.5,6.3,48.9,,,49.9,1.2247,2.2584,0.1938,4.2,4.2,,2001,53.1,1.9152542372881356,1,0.07909604519774012,1,1.5151515151515151,1,0,0,50.999999999618005,0.0,0.0,1.88,1,30.215999999999998,0,1.000984251968504,1.002865329512894,0,1.9133709981167606,1.5108225108225108,1,5
12448,241348,SUPER CROP SAFE LTD.,20020331,12,IGAAP,28.4,28.4,,,,28.4,-5.0,-2.4,-5.0,-3.8,-5.0,-17.6056,64.4,,0.0,9.8,5009400.0,,50.1,,,,50.093999999999994,46.1,7.5,64.4,,,68.35,2.3931,2.8960000000000004,0.1627,0.0,0.0,,2001,74.4,0.3817204301075268,1,0.0,0,0.472,0,0,0,69.39999999961802,0.0,0.0,2.2108,1,50.093999999999994,0,1.0,1.0,0,0.3817204301075268,0.472,0,2
12451,241386,SUPER FORGINGS & STEELS LTD.,20020331,12,IGAAP,928.0,924.9,0.9,,0.9,927.1,-480.2,-175.3,-480.2,-296.7,-480.4,-51.8175,957.2,,0.0,284.7,15881000.0,,158.8,,,,158.81,-56.6,704.6,957.2,,,1166.75,0.5728,1.2837,,2.0,3.9,,2001,1389.5,0.6672184238934868,1,0.0014393666786613889,1,0.690539780714085,0,0,0,1173.349999999618,0.0,0.0,1.4473,0,158.81,0,1.0023786355281652,1.001937589231083,1,0.6656351205469593,0.689204385718302,0,3
12454,241501,SUPER SALES INDIA LTD.,20020331,12,IGAAP,568.5,540.3,14.7,11.6,3.1,553.8,-12.3,94.9,-12.3,24.2,-26.4,-4.7671,565.7,,0.0,104.9,3071500.0,,30.7,,,,30.715,136.1,286.1,565.7,,,554.7,0.4784,1.0613,2.1021,81.5,85.0,,2001,583.5,0.9491002570694087,1,0.13967437874892888,1,1.1250390747108472,0,0,0,574.5999999996179,0.0,0.0,1.205,0,30.715,0,1.0249861188228762,1.0186810076422304,1,0.9259640102827763,1.1044076273835575,0,3
12457,241535,SUPER SPINNING MILLS LTD.,20020331,12,IGAAP,3188.2,3168.5,1.7,,1.7,3186.5,88.9,357.2,99.4,195.0,87.6,2.7491,2145.8,,0.0,138.2,5500000.0,,55.0,,,,55.0,688.6,1032.1,2145.8,,,2083.55,0.4184,1.0812,1.4988,297.6,318.9,,2001,2052.6,1.5524213193023484,1,0.1449868459514762,1,1.5730058451910018,0,0,0,2099.1999999996183,0.0,0.0,1.1615,0,55.0,0,1.0056809215717217,1.0089755728081802,0,1.5436519536197995,1.5590128121863376,0,2
12460,241563,SUPER SYNCOTEX (INDIA) LTD.,20020331,12,IGAAP,698.1,696.1,1.4,0.2,1.2,696.7,-142.3,-67.0,-142.3,-88.4,-141.5,-20.3100,565.7,,0.0,102.8,11246378.0,,112.5,,,,112.4638,27.8,424.6,565.7,,,555.4,0.381,0.8067,15.2734,2.2,14.8,44.5,2001,557.4,1.2499102978112668,1,0.003946896304269825,1,1.3753645565277064,0,0,0,561.5499999996182,0.0,0.0,1.2203,0,70.0,0,1.0008619451228271,1.0011238761238763,0,1.2488338715464657,1.373820552410362,0,2
12463,241564,SUPER TANNERY LTD.,20020331,12,IGAAP,735.8,732.5,0.1,,0.1,735.7,8.9,39.7,12.9,31.3,14.3,1.9437,603.0,,0.0,104.1,3599112.0,,36.0,,,,35.9911,290.4,140.0,603.0,,,557.95,0.7868,1.6648,0.4821,-3.4,-0.7,,2001,565.4,1.3012026883622216,1,-0.006013441811107181,0,1.3106090373280943,0,0,0,584.1999999996182,0.0,0.0,1.7181,0,35.9911,0,1.0043686006825938,1.0089231699939503,0,1.295542978422356,1.2990176817288803,0,1
12468,241688,SUPERHOUSE LTD.,20020331,12,IGAAP,1226.8,1210.9,0.6,,0.6,1226.2,12.4,93.1,19.6,44.9,12.2,0.9949,1305.3,,0.0,265.1,11841000.0,,118.4,,,,118.41,549.3,315.3,1305.3,,,1145.85,0.5732,1.2837,0.574,34.8,37.9,,2001,1218.3,1.0064844455388657,1,0.02856439300664861,1,1.0495030939433716,0,0,0,1261.799999999618,0.0,0.0,1.3088,0,123.2072,1,1.0126352299942192,1.0086502072445487,1,0.9939259624066323,1.040502531408213,0,4
12473,241725,SUPERIOR INDUSTRIAL ENTERPRISES LTD.,20020331,12,IGAAP,303.1,302.8,0.1,0.1,,303.0,-0.5,5.5,-0.4,1.3,-0.5,-0.1650,107.5,,0.0,71.6,4350000.0,,43.5,,,,43.5,19.5,12.5,107.5,,,103.2,0.0918,0.8439,0.6409999999999999,3.5,3.5,0.5,2001,103.7,2.9218900675024106,1,0.033751205400192864,1,4.651162790697675,0,0,0,105.59999999961799,0.0,0.0,0.8194,1,43.5,0,1.0006605019815058,1.0004547521600726,1,2.9199614271938286,4.649048625792812,0,4
12476,241791,S D F INDUSTRIES LTD.,20020331,12,IGAAP,49.7,39.3,8.6,0.7,7.9,41.1,-41.1,11.7,-41.1,-4.7,-46.7,-113.6253,176.1,,0.0,20.4,11687300.0,,116.9,,,,116.87299999999999,-132.4,278.9,176.1,,,190.45,0.2027,0.2417,,3.2,6.2,,2001,214.8,0.19134078212290503,1,0.0148975791433892,1,0.07842248413417952,1,0,0,195.449999999618,0.0,0.0,0.1931,1,116.87299999999999,0,1.0458015267175573,1.0116959064327484,1,0.1829608938547486,0.07751586582048958,1,6
12479,241820,SUPERTEX INDUSTRIES LTD.,20020331,15,IGAAP,259.1,258.4,,,,259.1,-27.8,-0.3,-27.8,-10.4,-21.1,-8.1436,208.5,,0.0,4.9,6720000.0,,67.2,,,,67.2,-44.8,244.1,208.5,,,217.65,0.204,0.2335,,7.1,13.8,,2001,227.7,1.1379007465963988,1,0.031181379007465964,1,0.6978155339805826,1,0,0,218.09999999961795,0.0,0.0,0.3859,0,67.2,0,1.0027089783281735,1.0017421602787457,1,1.1348265261308739,0.6966019417475728,1,5
12483,241914,SUPRAJIT ENGINEERING LTD.,20020331,12,IGAAP,383.6,381.8,0.3,0.3,,383.3,31.0,66.6,47.9,55.0,30.7,8.0094,297.2,,0.0,30.1,3000500.0,,30.0,,,,30.005,120.9,92.2,297.2,,,276.05,1.3687,1.5055,0.7626,30.2,42.9,,2001,262.6,1.4596344249809596,1,0.11500380807311499,1,1.3348498635122836,1,0,0,279.899999999618,0.0,0.0,1.0112,1,27.909000000000002,0,1.00392875851231,1.0096352374397797,0,1.453922315308454,1.3221110100090991,1,5
12486,241938,SUPREME (INDIA) IMPEX LTD.,20020331,12,IGAAP,273.1,248.9,24.1,24.1,,249.0,6.0,10.6,6.5,-13.7,-18.1,-7.2691,98.1,,0.0,23.7,452000.0,,4.5,,,,4.52,15.2,58.1,98.1,,,63.2,0.8733,1.2271,3.8224,0.0,,,2001,28.3,8.798586572438163,1,0.0,0,2.298342541436464,1,0,0,63.199999999618,0.0,0.0,1.235,0,1.72,0,1.0004017677782242,1.0,1,8.79505300353357,2.298342541436464,1,4
12493,242022,SUPREME INDUSTRIES LTD.,20020630,12,IGAAP,6745.7,6690.1,33.5,1.4,32.1,6712.2,110.6,926.0,120.0,528.1,81.0,1.2068,5214.8,,0.0,1267.2,10012261.0,,100.1,,,,100.1226,1387.2,2425.1,5214.8,,,5217.05,0.4463,0.6671,1.7482,1453.2,1485.2,,2001,5308.2,1.2644964394710072,1,0.27376511811913645,1,1.108221476510067,1,0,0,5261.499999999618,0.0,0.0,0.7091,0,97.1491,0,1.0033033885891092,1.0070516485610825,0,1.260333069590445,1.1004614093959733,1,4
12497,242059,SUPREME PETROCHEM LTD.,20020630,15,IGAAP,8319.7,8226.4,59.6,59.6,,8260.1,-203.9,484.1,-203.5,173.2,-263.1,-3.1852,5191.4,,0.0,1269.7,90640000.0,15000000.0,906.4,150.0,,,906.4,882.6,2573.1,5191.4,,,5360.25,0.4153,0.8751,3.0179,907.1,909.4,-130.5,2001,5580.4,1.4801985520751202,1,0.16255107160777008,1,1.5573051868540921,0,0,0,5385.899999999618,0.0,0.0,0.8809999999999999,0,906.4,0,1.0040965671496647,1.0052482650690022,0,1.474159558454591,1.5491747073517166,0,2
12500,242126,SUPREME TEX MART LTD.,20020331,12,IGAAP,511.3,510.5,0.1,,0.1,511.2,14.1,55.9,21.9,36.3,14.0,2.7387,468.6,,0.0,27.9,13650900.0,,136.5,,,,136.509,168.6,260.6,468.6,,,376.4,0.2327,0.9605,1.5457,31.8,32.8,64.2,2001,285.8,1.788663400979706,1,0.1112666200139958,1,1.9045376712328768,0,0,0,377.1999999996183,0.0,0.0,1.2466,0,86.509,0,1.0013712047012733,1.00135043889264,1,1.7862141357592722,1.901969178082192,0,3
12508,242279,SURAJ INDUSTRIES LTD.,20020331,12,IGAAP,213.6,212.9,,,,213.6,-12.1,0.7,-12.1,-5.8,-12.0,-5.6180,155.2,,0.0,32.6,7400000.0,,74.0,,,,74.0,47.6,56.9,155.2,,,151.1,0.3243,0.8544,1.1954,6.7,6.8,,2001,147.0,1.4530612244897958,1,0.04557823129251701,1,1.8205278592375365,0,0,0,151.0999999996183,0.0,0.0,0.9854,0,74.0,0,1.0032879286049787,1.0016134236850598,1,1.4482993197278913,1.8175953079178884,0,3
12511,242314,SURAJ PRODUCTS LTD.,20020331,12,IGAAP,21.0,20.2,0.7,0.7,,20.3,0.2,5.9,0.3,2.2,-0.5,-2.4631,115.3,,0.0,8.7,5900000.0,,59.0,,,,59.0,61.0,35.3,115.3,,,94.45,1.3406,2.0655,0.5787,8.7,8.7,9.9,2001,78.5,0.2585987261146497,1,0.110828025477707,1,0.43098958333333337,0,0,0,96.8999999996183,0.0,0.0,1.5829,1,44.0,0,1.004950495049505,1.021604938271605,0,0.2573248407643312,0.421875,0,3
12517,242329,SURAJ LTD.,20020331,12,IGAAP,284.9,283.9,,,,284.9,4.1,31.3,6.3,20.9,4.2,1.4742,269.7,,0.0,92.6,5154700.0,,51.5,,,,51.547,92.7,82.7,269.7,,,252.45,0.4256,1.169,0.8921,28.4,28.4,,2001,236.8,1.2031249999999998,1,0.11993243243243241,1,1.224111282843895,0,0,0,253.24999999961824,0.0,0.0,1.19,0,51.547,0,1.0035223670306446,1.0076335877862594,0,1.198902027027027,1.21483771251932,0,2
12520,242338,SHRI GANG INDS. & ALLIED PRODUCTS LTD.,20020630,12,IGAAP,1426.1,1345.5,79.8,79.8,,1346.3,82.3,105.6,82.3,10.7,3.1,0.2303,231.1,,0.0,66.7,5700000.0,,57.0,,,,57.0,10.8,151.9,231.1,,,215.1,0.3666,0.9961,14.0648,-13.3,-90.8,,2001,199.1,6.7619286790557505,1,-0.06680060271220493,0,5.223061630218687,1,0,0,215.09999999961826,0.0,0.0,0.762,1,57.0,0,1.000594574507618,1.0011432055483576,0,6.7579105976896034,5.217097415506958,1,4
12526,242431,SURANA INDUSTRIES LTD.,20020331,12,IGAAP,1563.1,1554.7,,,,1563.1,12.3,103.6,22.3,69.9,13.5,0.8637,1310.9,,0.0,291.3,10500000.0,,105.0,,,,105.0,226.1,587.8,1310.9,,,899.45,0.8355,1.1959,2.5997,-16.7,-13.8,100.0,2001,830.7,1.8816660647646561,1,-0.020103527145780665,0,1.9903713892709767,0,0,0,1070.7999999996184,0.0,0.0,1.3428,0,55.0,0,1.0054029716343988,1.001582122021161,1,1.8715541109907308,1.9872273531145608,0,2
12529,242446,P M TELELINNKS LTD.,20020331,12,IGAAP,933.0,923.1,7.3,7.2,0.1,925.7,2.6,71.8,5.6,42.6,-3.0,-0.3241,593.4,,0.0,105.0,10075000.0,,100.8,,,,100.75,167.5,254.9,593.4,,,611.45,1.0257,1.4964,1.5218,74.0,74.0,,2001,635.4,1.4568775574441297,1,0.1164620711362921,1,1.5904898218829517,0,0,0,614.3999999996182,0.0,0.0,1.3746,1,100.75,0,1.0028165962517603,1.005327704061118,0,1.4527856468366385,1.58206106870229,0,3
12532,242448,SURANA TELECOM & POWER LTD.,20020331,12,IGAAP,975.6,969.4,1.0,1.0,,974.6,99.3,166.2,112.8,115.1,101.3,10.3940,531.6,,0.0,76.0,11302200.0,,113.0,,,,113.022,340.7,93.8,531.6,,,467.2,2.1886,2.4766,0.2753,161.7,176.1,,2001,406.9,2.3951830916687147,1,0.3973949373310396,1,2.7085159674389483,0,0,0,469.2499999996182,0.0,0.0,2.5304,0,45.2088,0,1.005364142768723,1.0025495422412796,1,2.38240353895306,2.7016280525986227,0,3
12535,242478,TORRENT POWER S E C LTD. [MERGED],20020331,12,IGAAP,6667.4,6595.7,20.6,15.7,4.9,6646.8,162.5,620.0,250.0,250.1,141.9,2.1349,3840.9,,0.0,973.3,4650948.0,,46.5,,,,46.5095,1389.0,978.8,3840.9,,,3702.25,1.2986,1.3637,0.7047,404.7,454.7,,2001,3563.6,1.8651925019643059,1,0.11356493433606465,1,1.844799574631495,1,0,0,3702.2499999996176,0.0,0.0,0.6367,1,46.5095,0,1.0077474718377124,1.0039868818725484,1,1.8508530699292849,1.8374737837119308,1,6
12538,242508,SURAT TEXTILE MILLS LTD.,20020331,12,IGAAP,1950.8,1945.2,1.5,1.5,,1949.3,-103.8,3.1,-103.8,-95.2,-105.3,-5.4019,1797.5,,0.0,138.0,67064440.0,,670.6,,,,670.6444,646.9,1011.5,1797.5,,,1865.7,0.8887,2.2046,1.5636,34.4,32.9,,2001,1936.5,1.0066098631551768,1,0.017764007229537825,1,1.0636907730673315,0,0,0,1866.999999999618,0.0,0.0,1.5529,1,670.6444,0,1.0021077524162039,1.006322842447978,0,1.0044926413632842,1.0570074812967583,0,3
12542,243147,SURYA AGROILS LTD.,20020331,12,IGAAP,1725.0,1692.2,1.7,1.7,,1723.3,-8.7,93.1,-14.8,39.4,-10.4,-0.6035,1343.1,,0.0,102.8,34033904.0,,340.3,,,,340.339,379.9,631.4,1343.1,,,1289.8,0.7498,1.1172,1.662,34.2,36.3,,2001,1265.7,1.3615390692897211,1,0.027020621000237024,1,1.4706242885911918,0,0,0,1304.399999999618,0.0,0.0,1.2012,0,340.339,0,1.0183784422645077,1.036278381046397,0,1.336967685865529,1.419140180369495,0,2
12547,243243,SURYA INDUSTRIAL CORPN. LTD.,20020331,12,IGAAP,0.9,0.8,,,,0.9,-33.8,-4.1,-33.8,-16.0,-33.8,-3755.5556,105.4,,0.0,2.3,7960900.0,,79.6,,,,79.609,-6.8,105.0,105.4,,,104.8,0.4222,0.4444,,0.0,,,2001,114.6,0.007853403141361258,1,0.0,0,0.00694980694980695,1,0,0,109.99999999961807,0.0,0.0,0.8103,0,79.609,0,1.125,1.125,0,0.006980802792321118,0.006177606177606178,1,3
12552,243276,NECTAR LIFESCIENCES LTD.,20020331,12,IGAAP,1266.0,1261.1,,,,1266.0,79.2,183.2,89.9,145.8,79.8,6.3033,1126.1,,0.0,274.2,11016667.0,,110.2,,,,110.1667,429.2,405.3,1126.1,,,999.0,0.609,1.2276,0.9443,0.0,,,2001,878.6,1.4409287502845436,1,0.0,0,1.7190548152218712,0,0,0,1002.3499999996179,0.0,0.0,1.2806,0,91.0,0,1.003885496788518,1.0040924410207028,0,1.4353516958798087,1.7120483582909742,0,1
