,sa_finance1_cocode,sa_company_name,sa_finance1_year,sa_ann_rep_months,sa_fs_format,sa_total_income,sa_sales,sa_prior_period_extra_ordi_inc,sa_prior_period_inc,sa_extra_ordi_inc,sa_tot_inc_net_of_pe,sa_pat,sa_pbdita,sa_pbt,sa_pbit_net_of_peoifi,sa_pat_net_of_pe,sa_pat_net_of_pe_pc_tot_inc_net_of_pe,sa_total_liabilities,sa_non_current_liabilities,sa_long_term_borrowings,sa_current_liabilities,sa_issued_equity_shares,sa_issued_pref_shares,sa_issued_equity_cap,sa_issued_pref_cap,sa_reduct_equity_cap_amt,sa_buyback_amt,sa_issued_equity_shares_in_lakhs,sa_shareholders_funds,sa_debt,sa_total_assets,sa_non_current_assets,sa_current_assets_incl_st_invest_loans,sa_avg_tot_asset_net_miscexp_now_reval,sa_quick_ratio,sa_current_ratio,sa_debt_equity,sa_cf_net_frm_op_activity,sa_cf_generated_frm_op,sa_cf_proceeds_share_issue,sa_year,sa_begin_year_total_assets,sa_roa,f_roa,sa_cfo,f_cfo,sa_prev_roa,f_del_roa,f_acc,f_del_lev,sa_avg_tot_assets,sa_leverage,sa_prev_leverage,sa_prev_current_ratio,f_del_liq,sa_prev_issued_equity_shares,f_eq_offer,sa_margin,sa_prev_margin,f_del_margin,sa_turnover,sa_prev_turnover,f_del_turn,f_score
1052,22900,ASIAN TEA & EXPORTS LTD.,20010331,12,IGAAP,43.9,40.0,0.1,0.1,,43.8,0.3,2.4,0.6,-2.3,0.4,0.9132,111.7,,0.0,16.1,7000000.0,,70.0,,,,70.0,73.5,20.6,111.7,,,105.45,0.7898,1.0216,0.2803,-19.5,-19.4,,2000,101.8,0.4302554027504911,1,-0.19155206286836934,0,0.837908496732026,0,0,0,106.74999999999872,0.0,0.0,0.8982,1,70.0,0,1.095,1.0542763157894737,1,0.39292730844793716,0.7947712418300653,0,3
1062,23002,SHREEJAL INFO HUBS LTD.,20010331,12,IGAAP,5.8,5.8,,,,5.8,0.0,0.7,0.0,0.1,0.0,0.0000,96.2,,0.0,17.8,7500000.0,,75.0,,,,75.0,75.6,1.8,96.2,,,50.0,0.23600000000000002,0.23600000000000002,0.0238,-31.1,-30.2,71.8,2000,4.9,1.183673469387755,1,-6.346938775510204,0,0.18879668049792528,1,0,0,50.54999999999871,0.0,0.0,48.0,0,4.5,0,1.0,1.0,0,1.183673469387755,0.18879668049792528,1,3
1065,23150,ASPINWALL & CO. LTD.,20010331,12,IGAAP,410.2,402.7,4.4,2.9,1.5,405.8,4.3,26.9,6.1,10.2,-0.1,-0.0246,186.7,,0.0,32.9,1435200.0,,14.4,,,,14.352,66.4,68.2,186.7,,,196.25,0.6829,1.0333,1.0271,37.4,39.9,,2000,205.8,1.9718172983479105,1,0.18172983479105925,1,2.9246972090573986,0,0,0,196.24999999999875,0.0,0.0,1.0506,0,14.352,0,1.0076980382418674,1.0079854809437385,0,1.9567541302235179,2.901527119536598,0,2
1068,23217,ASSAM COMPANY INDIA LTD.,20011231,12,IGAAP,1256.1,1202.9,21.8,21.4,0.4,1234.3,24.8,220.4,26.2,127.1,3.0,0.2431,4937.1,,0.0,153.8,22396502.0,,224.0,,,,223.965,1108.7,1216.5,4937.1,,,2413.7,0.485,0.7854,1.0972,118.0,65.5,,2000,4721.2,0.2614377700584597,1,0.024993645683300855,1,0.34525668212429794,0,0,0,4829.149999999998,0.0,0.0,1.5119,0,223.965,0,1.0261035830077312,1.0478076379066477,0,0.25478691858002206,0.32950387994314073,0,2
1071,23249,ASSAM PETROCHEMICALS LTD.,20010331,12,IGAAP,397.4,389.0,3.7,3.7,,393.7,35.0,85.6,38.3,44.3,31.6,8.0264,442.5,,0.0,49.8,9135047.0,,91.3,,,,91.3505,318.5,64.4,442.5,,,438.5,1.7175,2.7705,0.2022,91.8,101.4,,2000,435.1,0.9048494598942771,1,0.21098598023442885,1,0.7256863162374974,1,0,0,438.79999999999774,0.0,0.0,2.4239,1,91.3505,0,1.0120822622107968,1.0047142015321155,1,0.8940473454378304,0.7222813364545648,1,6
1074,23287,ASSAMBROOK LTD.,20010331,12,IGAAP,453.9,442.3,0.1,0.1,,453.8,8.6,69.8,8.9,46.7,8.6,1.8951,909.4,,0.0,107.9,4337877.0,,43.4,,,,43.3788,318.9,400.9,909.4,,,781.8,1.4769,2.1625,1.2571,37.3,39.2,,2000,811.5,0.559211337030191,1,0.045964263709180525,1,0.6553179516038268,0,0,0,860.4499999999979,0.0,0.0,0.7223,1,43.3788,0,1.0260004521817772,1.0293922651933702,0,0.5450400492914357,0.6366066404051773,0,3
1077,23320,ASSOCIATED ALCOHOLS & BREWERIES LTD.,20010331,12,IGAAP,717.3,713.6,0.8,0.8,,716.5,49.5,113.4,54.0,88.4,50.0,6.9784,731.4,,0.0,91.0,6539600.0,,65.4,,,,65.396,365.9,266.6,731.4,,,686.3,1.1741,1.4316,0.7286,49.3,52.4,,2000,649.2,1.1036660505237215,1,0.07593961799137398,1,0.894907324095735,1,0,0,690.2999999999978,0.0,0.0,1.4355,0,65.396,0,1.0040639013452914,1.013243683781581,0,1.0991990141712877,0.8832103653050206,1,4
1081,23354,A C C LTD.,20010331,12,IGAAP,30098.3,29361.2,338.5,290.4,48.1,29759.8,571.7,4202.5,616.2,1580.9,233.2,0.7836,34572.4,,0.0,5651.5,171727525.0,,1717.2,,,,1717.2752,10816.9,16571.7,34572.4,,,32506.35,0.2876,0.5778,1.5319999999999998,3966.1,4123.8,,2000,32012.8,0.9296219012395042,1,0.12389106857257097,1,0.9235707196113835,1,0,0,33292.59999999999,0.0,0.0,0.5435,1,1717.2752,0,1.0135757394111957,1.0176058703652555,0,0.9171706317473011,0.9075917764506218,1,5
1085,23434,ASSOCIATED MARMO & GRANITES LTD.,20010331,12,IGAAP,8.5,6.7,0.3,,0.3,8.2,-8.5,-1.4,-8.5,-10.0,-8.8,-107.3171,51.7,,0.0,3.8,4356000.0,,43.6,,,,43.56,32.4,1.8,51.7,,,42.55,1.2581,1.7581,0.0556,-2.3,-2.3,,2000,65.3,0.12557427258805512,1,-0.03522205206738131,0,0.1994047619047619,0,0,0,58.49999999998908,0.0,0.0,1.7344,1,43.56,0,1.2238805970149251,1.089430894308943,1,0.10260336906584994,0.1830357142857143,0,3
1088,23463,HIND ALUMINIUM INDS. LTD.,20010331,12,IGAAP,329.8,329.4,,,,329.8,20.7,26.0,21.6,21.9,20.8,6.3069,145.9,,0.0,9.0,5000200.0,,50.0,,,,50.001999999999995,116.5,10.8,145.9,,,148.25,1.6369999999999998,2.0925,0.0927,14.7,15.9,,2000,153.5,2.1485342019543974,1,0.09576547231270358,1,2.953961456102783,0,0,0,149.6999999999891,0.0,0.0,1.115,1,50.001999999999995,0,1.0012143290831816,1.0019974577810058,0,2.145928338762215,2.9480728051391862,0,3
1091,23482,A S I INDUSTRIES LTD.,20010331,12,IGAAP,1007.0,982.3,1.5,,1.5,1005.5,36.0,210.6,39.5,121.5,34.5,3.4311,1456.0,,0.0,110.8,6628373.0,,66.3,,,,66.2837,361.9,969.9,1456.0,,,1397.8,0.5032,0.7896,2.68,121.5,135.9,,2000,1339.9,0.750429136502724,1,0.09067840883648033,1,0.7167022249314233,1,0,0,1397.9499999999891,0.0,0.0,0.7055,1,66.2837,0,1.023618039295531,1.0566164906762525,0,0.733114411523248,0.678299298994209,1,5
1094,23495,R R I L LTD.,20010331,12,IGAAP,5.1,5.0,,,,5.1,-5.7,-1.2,-5.7,-3.2,-5.7,-111.7647,40.9,,0.0,3.4,3766900.0,,37.7,,,,37.669000000000004,18.1,14.1,40.9,,,37.55,0.2358,0.8208,0.779,2.1,2.3,,2000,44.9,0.11358574610244988,1,0.0467706013363029,1,0.1083844580777096,1,0,0,42.89999999998918,0.0,0.0,1.1224,0,37.669000000000004,0,1.02,1.0192307692307692,1,0.111358574610245,0.10633946830265849,1,5
1097,23668,ASTRA MICROWAVE PRODUCTS LTD.,20010331,12,IGAAP,139.4,137.2,1.3,,1.3,138.1,34.7,51.0,40.2,42.0,33.4,24.1854,169.0,,0.0,28.2,3600000.0,,36.0,,,,36.0,93.2,22.3,169.0,,,137.25,1.2972,1.7088,0.2393,28.5,38.1,1.4,2000,121.0,1.1413223140495867,1,0.23553719008264462,1,1.008859357696567,1,0,0,144.99999999998917,0.0,0.0,1.9221,0,16.583,0,1.0065597667638484,1.0055187637969094,1,1.133884297520661,1.0033222591362125,1,5
1107,23873,VAARAD VENTURES LTD.,20010331,12,IGAAP,242.0,233.2,0.2,0.2,,241.8,-38.2,-6.8,-38.2,-26.1,-29.0,-11.9934,362.0,,0.0,78.6,19201500.0,,192.0,,,,192.015,164.4,85.4,362.0,,,386.85,0.5503,1.3003,0.5195,9.3,10.7,,2000,481.6,0.5020764119601329,1,0.019310631229235882,1,0.5252431681333951,0,0,0,421.79999999998915,0.0,0.0,1.0592,1,192.015,0,1.0368782161234993,1.078459343794579,0,0.48421926910299,0.4870310328855952,0,3
1110,23885,ATCOM TECHNOLOGIES LTD.,20010331,12,IGAAP,1653.6,1652.2,,,,1653.6,143.0,336.3,162.0,304.9,143.0,8.6478,2266.2,,0.0,149.8,15340000.0,1511720.0,153.4,151.2,,,153.4,1211.7,1018.7,2266.2,,,2127.5,1.099,1.7237,0.9606,115.5,116.9,,2000,2015.1,0.8206044365043919,1,0.057317254726812567,1,0.9850726552179657,0,0,0,2140.649999999989,0.0,0.0,1.5516,1,153.4,0,1.0008473550417625,1.0068863083985957,0,0.8199096819016427,0.9783355350066051,0,3
1113,24028,ATLANTA LTD.,20010331,12,IGAAP,446.1,499.4,9.1,,9.1,437.0,37.1,83.5,44.9,60.1,28.0,6.4073,781.0,,0.0,235.3,460000.0,,46.0,,,,4.6,165.4,318.6,781.0,,,617.9,1.2508,1.3452,1.9262,0.0,,,2000,531.7,0.8218920443859319,1,0.0,0,0.8721361553567532,0,0,0,656.3499999999896,0.0,0.0,1.1294,1,1.936,0,0.8750500600720865,1.0040190906807334,0,0.9392514575888657,0.868644992363081,1,3
1118,24101,ATLAS COPCO (INDIA) LTD.,20011231,12,IGAAP,2585.0,2524.4,16.5,16.5,,2568.5,110.1,248.8,175.1,124.2,96.1,3.7415,2029.2,,0.0,483.4,11280783.0,,112.8,,,,112.8078,958.2,149.4,2029.2,,,1827.85,1.8061,2.4361,0.1559,81.9,398.1,,2000,1888.7,1.3599301106581245,1,0.04336315984539631,1,2.4513692162417375,0,0,0,1958.9499999999896,0.0,0.0,2.2314,1,72.5369,0,1.0174694977024243,1.0164005742376128,1,1.3365807168952188,2.411814080369321,0,4
1121,24106,ATLAS CYCLES (HARYANA) LTD.,20010331,12,IGAAP,4003.8,3969.8,3.4,,3.4,4000.4,73.4,265.7,120.4,132.7,70.2,1.7548,1641.6,,0.0,412.7,3251919.0,,32.5,,,,32.5192,585.1,463.2,1641.6,,,1578.85,1.0724,1.3922,0.7917,41.4,77.4,,2000,1555.1,2.5724390714423513,1,0.026622082181210212,1,2.9856880453084345,0,0,0,1598.3499999999897,0.0,0.0,2.1525,0,32.5192,0,1.007708196886493,1.007958039428468,0,2.552761880264935,2.9621154140517376,0,2
1131,24306,ATUL AUTO LTD.,20010331,12,IGAAP,167.9,162.9,0.1,0.1,,167.8,5.7,15.6,8.4,5.4,5.8,3.4565,191.4,,0.0,10.5,5351520.0,,55.8,,,,53.5152,148.9,29.2,191.4,,,188.8,0.6826,1.5787,0.1961,-1.0,1.9,,2000,186.2,0.9011815252416757,1,-0.0053705692803437165,0,0.9831932773109244,0,0,0,188.79999999998972,0.0,0.0,1.6725,0,44.596000000000004,0,1.0300798035604666,1.0161290322580647,1,0.8748657357679915,0.9675870348139255,0,2
1136,24381,ATUL LTD.,20010331,12,IGAAP,6017.2,5868.5,39.9,35.0,4.9,5977.3,155.1,1044.0,155.6,539.7,126.0,2.1080,7203.6,,0.0,1058.3,29691780.0,100000.0,296.9,10.0,,,296.9178,2263.5,3319.7,7203.6,,,6867.75,0.8298,1.3714,1.4731,902.8,950.4,-50.0,2000,7393.5,0.8084533712044364,1,0.12210725637384189,1,0.7317504932299128,1,0,0,7298.54999999999,0.0,0.0,1.6042,0,296.9178,0,1.0185396609014228,1.0236290429292452,0,0.7937377426117536,0.7148590578633011,1,4
1142,24496,AKSHARCHEM (INDIA) LTD.,20010331,12,IGAAP,234.8,233.1,0.6,0.6,,234.2,6.0,17.0,6.0,10.8,7.2,3.0743,155.2,,0.0,7.0,3402850.0,,34.0,,,,34.0285,87.2,59.9,155.2,,,158.9,1.2685,1.3982,0.6869,11.7,11.1,,2000,165.2,1.417675544794189,1,0.07082324455205811,1,1.9781626506024095,0,0,0,160.19999999998953,0.0,0.0,1.1027,1,34.0285,0,1.0047190047190047,1.0022892025944294,1,1.4110169491525424,1.973644578313253,0,4
1151,24663,AURO LABORATORIES LTD.,20010331,12,IGAAP,43.4,39.6,,,,43.4,-1.7,0.4,-1.7,-5.1,-1.6,-3.6866,61.4,,0.0,1.3,6232500.0,,62.3,,,,62.325,56.3,2.2,61.4,,,65.55,5.5429,6.6,0.0391,17.3,17.3,,2000,73.3,0.592087312414734,1,0.23601637107776263,1,1.1069958847736625,0,0,0,67.34999999998954,0.0,0.0,1.5912,1,62.325,0,1.0959595959595958,1.05078125,1,0.5402455661664394,1.0534979423868311,0,4
1154,24685,AUROBINDO PHARMA LTD.,20010331,12,IGAAP,10077.5,10006.4,12.8,12.8,,10064.7,683.1,1504.3,834.0,1228.8,674.4,6.7006,6443.1,,0.0,1279.2,20002000.0,,200.0,,,,200.02,2766.2,2259.0,6443.1,,,5474.0,0.8836,1.5477,0.8166,219.3,386.6,-90.0,2000,4504.9,2.234167240116318,1,0.04868032586738885,1,2.154359328272372,1,0,0,5473.999999999989,0.0,0.0,1.5754,0,100.01,0,1.0058262711864407,1.0045992732343751,1,2.2212257763768344,2.144496204278813,1,5
1161,24704,AUROMED LTD.,20010331,12,IGAAP,3.8,3.8,,,,3.8,0.0,0.0,0.0,0.0,0.0,0.0000,34.8,,0.0,0.7,5100000.0,,51.0,,,,51.0,31.7,0.2,34.8,,,32.7,0.1429,1.1429,0.0063,-0.1,-0.1,,2000,35.0,0.10857142857142857,1,-0.002857142857142857,0,0.1111111111111111,0,0,0,34.89999999998926,0.0,0.0,0.7143,1,51.0,0,1.0,1.0,0,0.10857142857142857,0.1111111111111111,0,2
1164,24774,AUSTIN ENGINEERING CO. LTD.,20010331,12,IGAAP,267.7,266.9,,,,267.7,-14.0,15.1,-14.0,3.3,-13.9,-5.1924,369.2,,0.0,99.8,3275000.0,,32.8,,,,32.75,158.8,108.2,369.2,,,363.2,0.5324,1.1478,0.6814,-0.8,-0.8,,2000,357.8,0.7481833426495248,1,-0.0022358859698155395,0,0.8047445255474451,0,0,0,363.49999999998926,0.0,0.0,1.2213,0,32.75,0,1.002997377294867,1.0006482982171798,1,0.7459474566797093,0.80422314911366,0,2
1167,24857,AUTO PINS (INDIA) LTD.,20010331,12,IGAAP,446.2,445.3,0.3,0.3,,445.9,7.0,55.4,8.3,41.1,6.7,1.5026,494.4,,0.0,94.1,5804620.0,,58.0,,,,58.0462,208.8,189.3,494.4,,,497.6,0.8657,1.2746,0.9066,46.4,51.3,,2000,505.6,0.8819224683544303,1,0.09177215189873417,1,1.0324675324675325,0,0,0,499.9999999999892,0.0,0.0,1.2267,1,58.0462,0,1.0013474062429821,1.0033806626098716,0,0.8807357594936709,1.0289888682745825,0,3
1172,24915,T V S AUTOLEC LTD. [MERGED],20010331,12,IGAAP,925.6,924.4,,,,925.6,-32.5,30.9,-32.5,-8.1,-31.1,-3.3600,710.9,,0.0,140.9,7400000.0,,74.0,,,,74.0,328.7,227.8,710.9,,,683.9,0.7485,1.0543,0.693,48.5,52.0,,2000,676.6,1.3680165533550104,1,0.07168193910730121,1,1.5166149068322983,0,0,0,693.7499999999891,0.0,0.0,1.5019999999999998,0,74.0,0,1.0012981393336218,1.0025662081708069,0,1.3662429796039017,1.5127329192546584,0,2
1179,24967,AUTOMOBILE CORPN. OF GOA LTD.,20010331,12,IGAAP,502.8,500.5,1.2,0.2,1.0,501.6,-113.2,-43.1,-113.2,-77.2,-114.1,-22.7472,410.7,,0.0,102.0,4939709.0,,49.4,,,,49.3971,46.0,235.3,410.7,,,437.5,0.3879,0.7753,5.1152,50.3,57.7,,2000,520.3,0.9640591966173363,1,0.09667499519507977,1,0.9226768377253816,1,0,0,465.4999999999891,0.0,0.0,1.1214,0,49.3971,0,1.0021978021978022,1.0047196526335662,0,0.9619450317124737,0.9183425797503469,1,4
1184,24976,AUTOMOTIVE AXLES LTD.,20010930,12,IGAAP,1693.9,1690.7,0.7,,0.7,1693.2,107.1,263.4,172.6,193.7,106.4,6.2840,1190.7,,0.0,182.6,15111975.0,,151.1,,,,151.1198,462.3,350.7,1190.7,,,1071.7,0.9868,1.4618,0.7586,83.8,142.6,,2000,960.6,1.7626483447845096,1,0.08723714345200916,1,1.5357380688124307,1,0,0,1075.6499999999892,0.0,0.0,1.3932,1,151.1198,0,1.0014786774708702,1.0004338081122117,1,1.7600458047053924,1.535072142064373,1,6
1192,25021,AUTORIDERS INTERNATIONAL LTD.,20010331,12,IGAAP,142.1,3.7,13.8,,13.8,128.3,-6.7,14.8,-6.7,-133.9,-20.4,-15.9002,66.6,,0.0,313.9,245070.0,,2.5,,,,2.4507,-343.0,92.1,66.6,,,65.35,0.10800000000000001,0.10800000000000001,,57.9,58.0,,2000,64.1,2.0015600624024965,1,0.9032761310452418,1,3.604803493449782,0,0,0,65.34999999998925,0.0,0.0,0.129,0,2.4507,0,34.67567567567568,137.58333333333334,0,0.0577223088923557,0.026200873362445417,1,3
1198,25159,AVANTEL LTD.,20010331,12,IGAAP,187.4,183.3,0.5,0.5,,186.9,9.3,27.1,10.1,16.6,10.1,5.4040,292.5,,0.0,54.2,5653916.0,,56.5,,,,56.5392,163.3,55.7,292.5,,,247.85,0.9990000000000001,1.5746,0.3411,-88.7,-87.7,26.0,2000,219.9,0.849931787175989,1,-0.4033651659845384,0,1.864636209813875,0,0,0,256.19999999998925,0.0,0.0,2.2405,0,51.5392,0,1.0196399345335516,1.006392694063927,1,0.8335607094133698,1.8527918781725887,0,2
1201,25176,AVANTI FEEDS LTD.,20010331,12,IGAAP,1105.5,1092.7,,,,1105.5,127.2,213.1,172.6,183.3,127.7,11.5513,710.9,,0.0,47.2,6540000.0,,65.4,,,,65.4,392.5,131.7,710.9,,,668.15,1.2264,2.0801,0.3355,127.5,170.0,,2000,625.4,1.7676686920370963,1,0.20386952350495682,1,1.7710079738294828,0,0,0,668.1499999999894,0.0,0.0,2.0187,1,65.4,0,1.0117141026814314,1.0115613686792013,1,1.7472017908538537,1.7507667143733385,0,4
1204,25177,SARTHAK GLOBAL LTD.,20010331,12,IGAAP,127.4,123.9,,,,127.4,1.6,1.9,1.6,-1.9,1.6,1.2559,273.2,,0.0,146.3,3000000.0,,30.0,,,,30.0,36.5,89.8,273.2,,,264.7,0.1138,0.242,2.4603,6.4,6.4,,2000,256.7,0.49629918192442546,1,0.024931827035449945,1,0.38615023474178406,1,0,0,264.9499999999893,0.0,0.0,0.1475,1,30.0,0,1.0282485875706215,1.0302713987473904,0,0.4826645890144138,0.3748043818466354,1,5
1207,25188,SARTHAK INDUSTRIES LTD.,20010331,12,IGAAP,277.9,268.8,0.8,0.8,,277.1,3.9,9.1,3.9,-2.7,3.3,1.1909,161.8,,0.0,77.0,5568850.0,,55.7,,,,55.6885,64.8,17.7,161.8,,,152.5,1.1993,1.3866,0.2731,-14.6,-13.9,,2000,144.4,1.9189750692520777,1,-0.10110803324099722,0,2.831914893617021,0,0,0,153.09999999998934,0.0,0.0,1.2235,1,55.6885,0,1.0308779761904763,1.0060468631897201,1,1.8614958448753463,2.814893617021277,0,3
1218,25323,AVERY INDIA LTD.,20010331,12,IGAAP,849.9,823.0,12.5,11.5,1.0,837.4,-102.5,-58.8,-102.5,-122.5,-108.1,-12.9090,595.5,,0.0,253.8,10302857.0,,103.0,,,,103.0286,330.9,,595.5,,,660.1,1.2799,1.8292,0.0,38.9,49.0,,2000,724.7,1.1555126259141713,1,0.05367738374499793,1,1.2592187926795957,0,0,0,660.0999999999893,0.0,0.0,2.0353,0,103.0286,0,1.0174969623329282,1.0163139329805997,1,1.1356423347592106,1.2390057361376672,0,3
1229,25574,AVON LIFESCIENCES LTD.,20010331,12,IGAAP,508.8,506.0,,,,508.8,10.4,91.7,11.3,59.3,10.4,2.0440,694.3,,0.0,86.8,9301900.0,,93.0,,,,93.01899999999999,197.7,408.5,694.3,,,585.05,0.4515,1.0867,2.0663,37.8,38.7,,2000,477.3,1.0659962287869265,1,0.07919547454431175,1,1.3697454114860863,0,0,0,585.7999999999893,0.0,0.0,1.4348,0,93.01899999999999,0,1.0055335968379446,1.0039054024734215,1,1.0601298973391997,1.3644168146832445,0,3
1235,25727,AXEL POLYMERS LTD.,20010331,12,IGAAP,46.4,46.4,,,,46.4,-3.8,1.0,-3.8,-1.9,-3.8,-8.1897,65.2,,0.0,5.1,4300000.0,,43.0,,,,43.0,31.9,25.6,65.2,,,62.2,0.7796,0.9892,0.8025,0.2,0.2,,2000,62.7,0.7400318979266347,1,0.003189792663476874,1,1.32398753894081,0,0,0,63.94999999998935,0.0,0.0,1.3545,0,43.0,0,1.0,1.0,0,0.7400318979266347,1.32398753894081,0,2
1241,25790,AXTEL INDUSTRIES LTD.,20010930,12,IGAAP,43.9,43.1,,,,43.9,-0.1,4.9,-0.1,0.5,-0.1,-0.2278,117.2,,0.0,29.2,7999800.0,,80.0,,,,79.998,61.4,13.6,117.2,,,101.3,1.089,1.8082,0.2215,1.8,1.8,,2000,113.8,0.38576449912126537,1,0.015817223198594025,1,0.7585335018963338,0,0,0,115.49999999998936,0.0,0.0,1.7555,1,79.998,0,1.0185614849187934,1.0186757215619695,0,0.3787346221441125,0.7446270543615676,0,3
1244,25979,AZTECSOFT LTD. [MERGED],20010331,12,IGAAP,799.2,788.7,,,,799.2,201.4,239.0,203.5,198.3,201.6,25.2252,1056.3,,0.0,109.2,40395120.0,,121.2,,,,403.9512,902.8,26.6,1056.3,,,596.05,6.3711,6.3711,0.0295,220.4,222.6,653.8,2000,135.8,5.885125184094256,1,1.6229749631811488,1,3.375,1,0,0,596.0499999999894,0.0,0.0,2.1519,1,109.3537,0,1.0133130467858502,1.005843681519357,1,5.80780559646539,3.3553921568627456,1,6
1247,26005,B & A LTD.,20010331,12,IGAAP,320.9,318.4,0.9,,0.9,320.0,2.2,37.4,3.8,30.3,4.0,1.2500,716.2,,0.0,41.1,3112433.0,,31.1,,,,31.1243,188.4,193.1,716.2,,,444.75,0.4842,0.6709999999999999,1.0249,33.4,34.9,,2000,726.6,0.4404073768235618,1,0.04596751995595926,1,0.38192873303167424,1,0,0,721.3999999999895,0.0,0.0,0.2932,1,31.1243,0,1.0050251256281408,1.0011119347664938,1,0.43820533993944394,0.3815045248868778,1,6
1250,26006,B & A PACKAGING INDIA LTD.,20010331,12,IGAAP,121.0,120.8,,,,121.0,4.8,12.9,4.9,7.7,4.8,3.9669,119.8,,0.0,26.3,4960500.0,,49.6,,,,49.605,36.9,54.6,119.8,,,116.65,0.7289,1.4533,1.4797,6.5,6.5,,2000,116.4,1.0395189003436425,1,0.055841924398625425,1,0.8629661751951432,1,0,0,118.09999999998945,0.0,0.0,1.4626,0,49.605,0,1.0016556291390728,1.0010060362173037,1,1.0378006872852232,0.8620988725065049,1,5
1255,26076,B A S F INDIA LTD.,20010331,12,IGAAP,4265.9,4194.6,37.8,18.7,19.1,4228.1,224.3,684.7,360.3,388.8,186.5,4.4110,3464.8,,0.0,610.2,24154200.0,,241.5,,,,241.542,1992.1,659.7,3464.8,,,3496.5,1.4811,2.3028,0.3312,481.5,592.3,,2000,3557.7,1.1884363493268124,1,0.1353402479129775,1,1.0793034573944356,1,0,0,3511.2499999999895,0.0,0.0,1.4211,1,241.542,0,1.0079864587803367,1.0096581488986551,0,1.1790201534699387,1.0689790980954792,1,5
1263,26214,B C C FUBA INDIA LTD.,20010331,12,IGAAP,83.2,82.8,,,,83.2,-1.6,14.0,-1.6,6.1,-1.4,-1.6827,125.2,,0.0,5.2,6059050.0,,60.6,,,,60.5905,47.3,65.9,125.2,,,125.4,2.4062,3.7344,1.3932,6.7,6.9,,2000,135.8,0.6126656848306332,1,0.04933726067746686,1,0.5947409126063419,1,0,0,130.4999999999897,0.0,0.0,3.6993,1,60.5905,0,1.0048309178743962,1.003916449086162,1,0.609720176730486,0.5924207269914925,1,6
1269,26365,B D H INDUSTRIES LTD.,20010331,12,IGAAP,302.3,301.9,,,,302.3,7.1,35.3,11.0,29.9,7.2,2.3817,409.4,,0.0,97.0,5757300.0,,59.4,,,,57.573,139.3,145.2,409.4,,,386.95,0.7016,1.0747,1.0424,32.2,33.3,,2000,404.0,0.7482673267326733,1,0.0797029702970297,1,0.5098149186763881,1,0,0,406.69999999998976,0.0,0.0,1.1034,0,61.215,1,1.0013249420337862,1.01,0,0.7472772277227723,0.5047672462142456,1,5
1272,26369,B D INDUSTRIES LTD.,20010331,12,IGAAP,0.2,0.2,,,,0.2,-0.4,0.0,-0.4,-0.4,-0.4,-200.0000,98.6,,0.0,54.4,1016667.0,,10.2,,,,10.1667,-175.3,179.5,98.6,,,87.85,0.7040000000000001,1.4485,,0.0,,,2000,99.3,0.002014098690835851,1,0.0,0,0.0019960079840319364,1,0,0,98.94999999998979,0.0,0.0,1.4494,0,10.1667,0,1.0,1.0,0,0.002014098690835851,0.0019960079840319364,1,3
1277,26633,BILCARE LTD.,20010331,12,IGAAP,529.4,524.8,,,,529.4,40.8,119.8,44.6,99.7,41.5,7.8391,620.9,,0.0,76.1,3282600.0,,32.8,,,,32.826,180.8,351.1,620.9,,,579.15,0.6602,1.0705,1.9419,111.6,99.7,2.9,2000,537.4,0.9851135094901377,1,0.20766654261257908,1,0.7668279806423229,1,0,0,579.1499999999896,0.0,0.0,1.0139,1,32.826,0,1.008765243902439,1.0169194865810969,0,0.9765537774469668,0.7540695116586009,1,5
1280,26647,B I T S LTD.,20010331,11,IGAAP,67.8,67.7,0.1,,0.1,67.7,-6.4,7.2,-6.4,-5.7,-6.5,-9.6012,521.4,,0.0,6.7,111875000.0,,223.8,,,,1118.75,459.6,52.3,521.4,,,619.05,34.6119,60.3582,0.1138,-113.5,-113.5,,2000,723.2,0.09361172566371681,1,-0.15694137168141592,0,1.4253499222395025,0,0,0,622.2999999999897,0.0,0.0,2.25,1,142.5,0,1.0,1.0010922992900055,0,0.09361172566371681,1.4237947122861587,0,2
1285,26740,B K DUPLEX BOARD LTD.,20010331,12,IGAAP,88.4,83.7,1.4,,1.4,87.0,0.3,12.3,0.3,2.3,-1.1,-1.2644,159.4,,0.0,28.2,5533020.0,,55.3,,,,55.3302,80.7,49.0,159.4,,,159.15,0.358,0.8307,0.6072,13.5,13.5,,2000,162.1,0.5367057371992597,1,0.08328192473781616,1,0.834300451321728,0,0,0,160.74999999998965,0.0,0.0,0.9724,0,55.3302,0,1.039426523297491,1.0133124510571652,1,0.5163479333744603,0.8233397807865893,0,3
1292,26990,B L S INFOTECH LTD.,20010630,12,IGAAP,158.5,158.1,,,,158.5,1.3,36.7,1.3,0.9,1.3,0.8202,338.2,,0.0,3.9,9300000.0,,93.0,,,,93.0,254.9,77.7,338.2,,,320.95,31.7179,60.5897,0.3048,0.0,,,2000,307.8,0.5149447693307342,1,0.0,0,0.7513703993735317,0,0,0,322.9999999999896,0.0,0.0,52.3529,1,68.0,0,1.002530044275775,1.0015657620041754,1,0.5136452241715399,0.7501957713390759,0,3
