,sa_finance1_cocode,sa_company_name,sa_finance1_year,sa_ann_rep_months,sa_fs_format,sa_total_income,sa_sales,sa_prior_period_extra_ordi_inc,sa_prior_period_inc,sa_extra_ordi_inc,sa_tot_inc_net_of_pe,sa_pat,sa_pbdita,sa_pbt,sa_pbit_net_of_peoifi,sa_pat_net_of_pe,sa_pat_net_of_pe_pc_tot_inc_net_of_pe,sa_total_liabilities,sa_non_current_liabilities,sa_long_term_borrowings,sa_current_liabilities,sa_issued_equity_shares,sa_issued_pref_shares,sa_issued_equity_cap,sa_issued_pref_cap,sa_reduct_equity_cap_amt,sa_buyback_amt,sa_issued_equity_shares_in_lakhs,sa_shareholders_funds,sa_debt,sa_total_assets,sa_non_current_assets,sa_current_assets_incl_st_invest_loans,sa_avg_tot_asset_net_miscexp_now_reval,sa_quick_ratio,sa_current_ratio,sa_debt_equity,sa_cf_net_frm_op_activity,sa_cf_generated_frm_op,sa_cf_proceeds_share_issue,sa_year,sa_begin_year_total_assets,sa_roa,f_roa,sa_cfo,f_cfo,sa_prev_roa,f_del_roa,f_acc,f_del_lev,sa_avg_tot_assets,sa_leverage,sa_prev_leverage,sa_prev_current_ratio,f_del_liq,sa_prev_issued_equity_shares,f_eq_offer,sa_margin,sa_prev_margin,f_del_margin,sa_turnover,sa_prev_turnover,f_del_turn,f_score
11453,199496,ROM INDUSTRIES LTD.,20070331,12,IGAAP,10.0,0.1,7.0,7.0,,3.0,-5.1,7.9,-5.1,-13.4,-12.1,-403.3333,192.8,,0.0,118.6,14010712.0,,140.1,,,,140.1071,-966.6,950.6,192.8,,,190.95,0.1177,0.1189,,0.0,,,2006,214.5,0.013986013986013986,1,0.0,0,0.040159045725646124,0,0,0,203.6499999999072,0.0,0.0,0.1303,0,140.1071,0,30.0,100.99999999999999,0,0.0004662004662004662,0.00039761431411530816,1,2
11456,199622,ROOFIT INDUSTRIES LTD.,20070331,12,IGAAP,786.8,786.2,,,,786.8,-321.9,-132.0,-348.7,-308.9,-321.9,-40.9126,4026.7,,0.0,1079.4,15989440.0,1262000.0,159.9,119.5,,,159.8944,-3241.1,5979.8,4026.7,,,4183.95,0.47200000000000003,0.5025,,119.0,120.4,,2006,4341.2,0.18124021008016217,1,0.027411775545932,1,0.11871209418480198,1,0,0,4183.949999999908,0.0,0.0,0.529,0,159.8944,0,1.000763164589163,1.0003757985719652,1,0.1811019994471575,0.11866749910809847,1,5
11459,199662,ROOPA INDUSTRIES LTD.,20070331,12,IGAAP,156.0,155.9,,,,156.0,1.5,8.7,1.7,5.4,2.9,1.8590,129.6,,0.0,18.3,7010000.0,,70.1,,,,70.1,69.0,32.2,129.6,,,118.7,1.1288,1.6591,0.4667,3.0,3.2,,2006,117.9,1.3231552162849871,1,0.02544529262086514,1,0.9312617702448212,1,0,0,123.74999999990834,0.0,0.0,1.9223,0,70.1,0,1.0006414368184733,1.0040609137055838,0,1.3223070398642918,0.9274952919020716,1,4
11468,199824,ROSE ZINC LTD.,20070331,12,IGAAP,571.8,570.8,,,,571.8,3.8,32.5,5.2,25.2,3.8,0.6646,431.7,,0.0,170.4,8082120.0,,80.8,,,,80.8212,109.4,122.7,431.7,,,383.3,0.2871,1.0007,1.1216,0.4,3.3,,2006,338.8,1.6877213695395512,1,0.0011806375442739079,1,1.4018813692187093,1,0,0,385.24999999990825,0.0,0.0,1.0883,0,80.8212,0,1.0017519271198319,1.0016803584764749,1,1.6847697756788664,1.399529657695323,1,5
11471,199839,ROSEKAMAL TEXTILES LTD.,20070331,12,IGAAP,20.4,12.3,,,,20.4,3.7,7.7,3.9,-0.5,3.7,18.1373,83.3,,0.0,2.1,1000000.0,,10.0,,,,10.0,81.0,,83.3,,,80.75,13.6818,13.6818,0.0,0.3,0.3,,2006,78.2,0.2608695652173913,1,0.003836317135549872,1,0.16939890710382513,1,0,0,80.74999999990828,0.0,0.0,37.875,0,10.0,0,1.6585365853658534,1.878787878787879,0,0.15728900255754477,0.0901639344262295,1,4
11477,199843,KRIPTOL INDUSTRIES LTD.,20070331,12,IGAAP,65.7,65.5,,,,65.7,1.7,4.9,2.0,2.3,1.7,2.5875,123.8,,0.0,11.0,11370000.0,,113.7,,,,113.7,106.3,5.2,123.8,,,122.9,3.9291,4.6596,0.0489,-5.8,-4.3,,2006,123.1,0.5337124289195776,1,-0.047116165718927704,0,0.5288169868554095,1,0,0,123.44999999990829,0.0,0.0,5.1565,0,59.7,0,1.003053435114504,1.0135658914728682,0,0.5320877335499594,0.5217391304347826,1,3
11483,199974,ROSSELL INDIA LTD.,20070331,12,IGAAP,574.8,563.3,,,,574.8,49.9,160.4,85.7,136.2,49.9,8.6813,652.6,,0.0,74.3,4536517.0,,63.1,,,,45.3652,293.0,282.6,652.6,,,664.8,0.2991,0.5375,0.9645,205.2,206.7,40.0,2006,677.0,0.8490398818316099,1,0.30310192023633675,1,0.651521967311441,1,0,0,664.7999999999083,0.0,0.0,0.4354,1,45.3652,0,1.0204154091958104,1.0092915214866434,1,0.83205317577548,0.6455240665766981,1,6
11486,200005,SWORD-EDGE COMMERCIALS LTD.,20070331,12,IGAAP,11.5,10.9,,,,11.5,0.6,1.3,0.9,0.5,0.6,5.2174,22.2,,0.0,1.5,960000.0,,9.6,,,,9.6,18.3,2.1,22.2,,,23.75,2.1667,6.1111,0.1148,-0.7,-0.7,,2006,25.3,0.45454545454545453,1,-0.027667984189723317,0,0.5161290322580645,0,0,0,23.749999999908244,0.0,0.0,2.0339,1,9.6,0,1.055045871559633,1.1428571428571428,0,0.4308300395256917,0.45161290322580644,0,2
11489,200048,ROTO PUMPS LTD.,20070331,12,IGAAP,342.5,340.0,0.5,0.3,0.2,342.0,20.4,45.2,32.5,34.2,19.9,5.8187,272.6,,0.0,68.8,3100061.0,,31.0,,,,31.0006,116.0,59.8,272.6,,,233.25,0.7907,1.4948,0.5155,4.5,16.5,,2006,198.8,1.720321931589537,1,0.022635814889336015,1,1.2629132231404958,1,0,0,235.69999999990824,0.0,0.0,1.7469,0,31.0006,0,1.0058823529411764,1.0012285012285014,1,1.7102615694164989,1.2613636363636362,1,5
11494,200060,ROTOGRAPHICS (INDIA) LTD.,20070331,12,IGAAP,32.6,32.2,,,,32.6,0.1,0.5,0.2,-0.2,0.1,0.3067,41.8,,0.0,6.1,3893300.0,,38.9,,,,38.933,34.4,1.1,41.8,,,51.25,0.9344,0.9672,0.032,-9.2,-9.9,,2006,60.7,0.5370675453047776,1,-0.1515650741350906,0,0.5724299065420562,0,0,0,51.249999999908205,0.0,0.0,1.2579,0,38.933,0,1.0124223602484472,1.0208333333333333,0,0.5304777594728172,0.5607476635514019,0,1
11497,200170,ROXY EXPORTS LTD.,20070331,12,IGAAP,16.0,15.0,1.0,1.0,,15.0,0.1,1.5,0.2,-0.5,-0.9,-6.0000,58.2,,0.0,12.4,3600000.0,,36.0,,,,36.0,33.7,11.9,58.2,,,60.3,0.4351,2.7328,0.3531,0.0,,,2006,62.4,0.2403846153846154,1,0.0,0,0.18634423897581792,1,0,0,60.29999999990819,0.0,0.0,2.4364,1,36.0,0,1.0,1.0,0,0.2403846153846154,0.18634423897581792,1,4
11500,200256,ROYAL CUSHION VINYL PRODUCTS LTD.,20070331,12,IGAAP,686.0,661.0,24.5,0.5,24.0,661.5,-534.7,-83.1,-533.7,-157.2,-524.7,-79.3197,1419.0,,0.0,1096.8,12067212.0,,120.7,,,,120.6721,-2795.0,2353.9,1419.0,,,1472.15,0.0877,0.1434,,143.8,187.2,,2006,1545.7,0.4279614414181277,1,0.09303228310797697,1,0.46987951807228917,0,0,0,1482.3499999999083,0.0,0.0,0.1733,0,120.6721,0,1.0007564296520424,1.0057923045097228,0,0.4276379633822863,0.4671735068616713,0,2
11506,200352,ROYAL ORCHID HOTELS LTD.,20070331,12,IGAAP,911.9,811.4,,,,911.9,339.1,510.3,449.8,371.5,339.1,37.1861,2188.5,,0.0,83.9,27233965.0,,272.3,,,,272.3397,1645.2,220.8,2188.5,,,2118.7,3.9299,3.9452,0.1342,300.7,381.7,,2006,2048.9,0.44506808531407094,1,0.14676167699741324,1,1.1923297080709787,0,0,0,2118.699999999908,0.0,0.0,5.0385,0,96.9497,0,1.123859995070249,1.0342601787487586,1,0.39601737517692415,1.1528334287349742,0,3
11512,200435,ROYALE MANOR HOTELS & INDS. LTD.,20070331,12,IGAAP,177.1,170.8,3.2,3.2,,173.9,36.5,73.2,41.5,54.2,33.3,19.1489,400.1,,0.0,32.1,16132200.0,542.0,169.3,54.2,,,161.322,202.4,211.6,400.1,,,358.5,0.6149,0.7258,1.4278,66.6,68.4,17.6,2006,318.1,0.5466834328827412,1,0.2093681232316881,1,0.4858995137763371,1,0,0,359.0999999999078,0.0,0.0,2.3136,0,161.322,0,1.0181498829039812,1.0267123287671234,0,0.5369380697893744,0.473257698541329,1,4
11519,200479,RUBBER PRODUCTS LTD.,20070331,12,IGAAP,240.1,239.7,0.2,0.1,0.1,239.9,-7.4,9.5,-8.0,1.3,-7.3,-3.0429,218.3,,0.0,50.2,4088400.0,,40.9,,,,40.884,79.8,72.9,218.3,,,212.5,0.8401,1.2039,0.9135,14.5,14.9,,2006,215.6,1.112708719851577,1,0.06725417439703155,1,0.9486586493987049,1,0,0,216.94999999990787,0.0,0.0,1.2818,0,40.884,0,1.000834376303713,1.00146484375,0,1.1117810760667903,0.9472710453283998,1,4
11522,200506,RUBFILA INTERNATIONAL LTD.,20070331,12,IGAAP,324.7,322.3,2.1,2.1,,322.6,-46.1,18.7,-46.1,-13.7,-47.0,-14.5691,436.0,,0.0,83.3,31683707.0,,316.8,,,,316.8371,-12.3,269.6,436.0,,,405.75,0.4642,0.5788,,6.1,7.0,,2006,387.4,0.8327310273619,1,0.01574599896747548,1,0.6908414690841469,1,0,0,411.69999999990785,0.0,0.0,0.2525,1,316.8371,0,1.00093080980453,1.0023608768971333,0,0.8319566339700568,0.6892143189214319,1,5
11525,200532,RUBRA MEDICAMENTS LTD.,20070331,12,IGAAP,9.8,9.8,,,,9.8,0.7,1.5,0.7,1.0,0.7,7.1429,49.1,,0.0,2.1,5468300.0,,54.7,,,,54.683,41.5,3.0,49.1,,,47.7,0.5870000000000001,0.9129999999999999,0.0723,-0.1,-0.1,,2006,46.7,0.20985010706638116,1,-0.0021413276231263384,0,0.2838709677419355,0,0,0,47.89999999990788,0.0,0.0,0.8636,1,54.683,0,1.0,1.0,0,0.20985010706638116,0.2838709677419355,0,2
11528,200576,RUBY MILLS LTD.,20070331,12,IGAAP,1103.3,1087.5,4.8,1.5,3.3,1098.5,88.3,270.0,127.6,137.8,84.0,7.6468,1980.3,,0.0,212.0,4180000.0,,41.8,,,,41.8,593.7,957.9,1980.3,,,1666.05,0.5362,0.8672,1.6134,0.0,,,2006,1371.1,0.8011815330756328,1,0.0,0,0.865923795830338,0,0,0,1675.6999999999075,0.0,0.0,1.2256,0,41.8,0,1.0101149425287357,1.0105925537493445,0,0.7931587776238057,0.8568475916606758,0,1
11533,200633,RUCHI INFRASTRUCTURE LTD.,20070331,12,IGAAP,8881.8,8762.7,,,,8881.8,202.8,516.1,268.9,286.5,203.1,2.2867,6061.2,,0.0,1287.5,202982800.0,5460613.0,203.0,546.1,,,2029.828,1396.5,3638.3,6061.2,,,4979.9,1.0889,1.4496,4.2783,-233.5,-118.2,372.7,2006,3940.5,2.253977921583555,1,-0.05925643953812968,0,2.3298519534409396,0,0,0,5000.849999999908,0.0,0.0,0.5739,1,50.7457,0,1.0135917011879898,1.0285652187412675,0,2.2237533307955846,2.2651475190772583,0,2
11536,200649,RUCHI SOYA INDS. LTD.,20070331,12,IGAAP,87329.2,85910.1,506.9,459.4,47.5,86822.3,1007.0,3936.9,1547.5,1883.2,531.1,0.6117,40612.3,,0.0,15137.6,29925905.0,4524285.0,364.8,452.4,,,299.2591,8881.5,15150.0,40612.3,,,37623.2,0.3503,0.6577,1.7973,-859.8,-424.6,,2006,34641.4,2.5063161419573112,1,-0.0248200130479715,0,3.9745227271535604,0,0,0,37626.84999999992,0.0,0.0,0.7842,0,299.2591,0,1.0106180763379393,1.01004425173789,1,2.479983487965267,3.9349986105212373,0,2
11539,200650,I M E C SERVICES LTD.,20070331,12,IGAAP,5064.6,5053.5,0.4,,0.4,5064.2,2.6,129.4,7.6,92.1,2.2,0.0434,1563.4,,0.0,811.7,23818100.0,,293.9,,,,238.18099999999998,366.9,341.4,1563.4,,,1424.45,0.6334,1.1640000000000001,0.9305,58.3,57.2,56.5,2006,1285.5,3.9394788020225593,1,0.045352003111629714,1,2.2388112632101564,1,0,0,1424.4499999999132,0.0,0.0,1.1576,1,238.18099999999998,0,1.002117344414762,1.0030824965043854,0,3.931155192532089,2.231931342648415,1,5
11545,200693,RUCHIRA PAPERS LTD.,20070331,12,IGAAP,754.2,748.6,0.3,,0.3,753.9,38.3,93.6,57.1,70.6,39.7,5.2660,1012.7,,0.0,68.5,10030500.0,,224.2,,,,100.305,572.2,289.5,1012.7,,,763.05,0.6947,1.0668,0.5059,-82.8,-50.6,280.0,2006,537.4,1.4028656494231486,1,-0.1540751767770748,0,1.5650880238036202,0,0,0,775.0499999999133,0.0,0.0,0.9779,1,80.65,0,1.0070798824472347,1.0081456636320076,0,1.3930033494603649,1.5524423506074883,0,2
11548,200791,DATIWARE MARITIME INFRA LTD.,20070331,12,IGAAP,0.1,0.1,,,,0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-100.0000,71.5,,0.0,0.6,5000000.0,,50.0,,,,50.0,-16.3,82.3,71.5,,,85.05,0.0236,0.0236,,0.0,,,2006,108.4,0.0009225092250922509,1,0.0,0,0.0013986013986013986,0,0,0,89.9499999999133,0.0,0.0,0.0551,0,50.0,0,1.0,1.0,0,0.0009225092250922509,0.0013986013986013986,0,1
11554,200945,RUNGTA IRRIGATION LTD.,20070331,12,IGAAP,267.5,258.4,,,,267.5,5.8,37.3,5.7,4.4,7.3,2.7290,565.7,,0.0,62.9,6806100.0,334000.0,68.1,33.4,,,68.061,452.1,81.6,565.7,,,567.8,1.6344,2.1762,0.1949,55.4,57.4,,2006,569.9,0.4693805930865064,1,0.09721003684856992,1,0.37679671457905545,1,0,0,567.7999999999133,0.0,0.0,2.0018,1,68.061,0,1.035216718266254,1.0617164898746383,0,0.4534128794525355,0.3548939082819987,1,5
11557,200979,RUPA & CO. LTD.,20070331,12,IGAAP,3009.8,3005.7,0.3,0.3,,3009.5,97.7,252.2,151.1,221.4,98.3,3.2663,2189.9,,0.0,431.3,4600000.0,,46.0,,,,46.0,354.8,1326.0,2189.9,,,2013.7,0.5056,1.2999,3.7373,-66.8,-26.1,,2006,1837.5,1.6378231292517007,1,-0.03635374149659864,0,1.6455788514129446,0,0,0,2013.6999999999134,0.0,0.0,1.235,1,46.0,0,1.001264264563995,1.0019240731147785,0,1.6357551020408163,1.6424187177149803,0,2
11574,201263,RUTTONSHA INTERNATIONAL RECTIFIER LTD.,20070331,12,IGAAP,136.8,136.4,,,,136.8,5.8,16.4,6.8,12.0,6.2,4.5322,94.3,,0.0,19.7,3207240.0,,32.1,,,,32.0724,30.7,36.3,94.3,,,88.9,1.7117,2.3558,1.1824,2.9,3.2,,2006,83.7,1.6344086021505377,1,0.03464755077658303,1,1.121951219512195,1,0,0,88.9999999999132,0.0,0.0,2.3151,1,32.0724,0,1.002932551319648,1.0009891196834817,1,1.6296296296296295,1.1208425720620843,1,6
11580,201358,S & S POWER SWITCHGEAR LTD.,20070930,12,IGAAP,245.9,75.9,161.6,36.9,124.7,84.3,94.1,121.6,94.3,-60.3,-54.4,-64.5314,507.3,,0.0,114.2,6200108.0,,62.0,,,,62.0011,287.7,,507.3,,,594.55,1.094,1.1904,0.0,-23.5,-11.2,,2006,681.8,0.1236432971545908,1,-0.034467585802288064,0,0.07387429643527205,1,0,0,594.5499999999132,0.0,0.0,1.1754,1,0.0,0,1.110671936758893,1.0880829015544042,1,0.11132296861249635,0.06789399624765478,1,5
11583,201371,PITTSBURGH IRON & STEELS LTD.,20070930,18,IGAAP,60.0,60.0,,,,60.0,0.1,0.1,0.1,0.1,0.1,0.1667,67.6,,0.0,60.0,4234200.0,,42.3,,,,42.342,7.4,,67.6,,,67.4,1.0233,1.03,0.0,-0.1,0.1,,2006,8.3,7.228915662650602,1,-0.012048192771084336,0,0.48507462686567165,1,0,0,37.94999999991318,0.0,0.0,2.6667,0,42.342,0,1.0,1.0077519379844961,0,7.228915662650602,0.48134328358208955,1,3
11586,201391,S A B INDUSTRIES LTD.,20070331,12,IGAAP,386.4,359.6,10.7,10.2,0.5,375.7,28.8,75.9,34.3,33.3,19.3,5.1371,1858.4,,0.0,136.9,3797093.0,,38.0,,,,37.9709,210.2,587.3,1858.4,,,887.9,0.091,1.0491,2.7939999999999996,-153.0,-151.3,,2006,1686.1,0.2228218966846569,1,-0.09074194887610462,0,0.316548758496324,0,0,0,1772.2499999999134,0.0,0.0,0.8409,1,37.9709,0,1.0447719688542825,1.0769230769230769,0,0.21327323409050475,0.29393813288944376,0,2
11589,201554,S B & T INTERNATIONAL LTD.,20070331,12,IGAAP,887.8,878.2,0.6,0.6,,887.2,14.1,58.4,23.1,47.3,14.8,1.6682,1437.9,,0.0,239.1,16350000.0,,163.5,,,,163.5,1052.1,109.4,1437.9,,,1369.9,1.4977,2.3676,0.10400000000000001,275.3,285.7,,2006,1301.9,0.6814655503494892,1,0.21146017359244182,1,0.47600179425837325,1,0,0,1369.8999999999135,0.0,0.0,6.5427,0,154.0,0,1.0102482350261899,1.027764326069411,0,0.674552577002842,0.46314294258373206,1,4
11606,202323,S E R INDUSTRIES LTD.,20070331,12,IGAAP,55.3,54.4,,,,55.3,0.5,1.5,0.9,0.1,0.5,0.9042,30.6,,0.0,2.0,999490.0,,10.0,,,,9.9949,23.7,,30.6,,,29.5,3.3788,3.3788,0.0,2.6,2.7,,2006,28.4,1.9471830985915493,1,0.09154929577464789,1,2.1514084507042255,0,0,0,29.49999999991346,0.0,0.0,4.1458,0,9.9949,0,1.0165441176470589,1.0498281786941581,0,1.915492957746479,2.0492957746478875,0,2
11615,202481,S G N TELECOMS LTD.,20070331,12,IGAAP,64.3,62.5,,,,64.3,2.0,4.5,2.0,0.3,2.0,3.1104,71.8,,0.0,0.1,65144000.0,,70.1,,,,651.44,61.4,6.6,71.8,,,69.65,17.6,39.6,0.1075,0.0,,,2006,75.4,0.8527851458885941,1,0.0,0,2.556910569105691,0,0,0,73.59999999991348,0.0,0.0,3.9552,1,65.14399999999999,0,1.0288,1.0015923566878981,1,0.8289124668435013,2.5528455284552845,0,3
11618,202623,S H KELKAR & CO. LTD.,20070331,12,IGAAP,2025.0,2007.2,,,,2025.0,249.1,450.2,412.3,450.4,297.8,14.7062,3798.5,,0.0,193.3,120000.0,,120.0,,,,1.2,2036.4,151.3,3798.5,,,3513.7,1.1191,1.6601,0.0743,0.0,,,2006,3228.9,0.6271485645266189,1,0.0,0,0.6823277582266081,0,0,0,3513.699999999913,0.0,0.0,1.9576,0,1.2,0,1.008868074930251,1.0116729424421733,0,0.6216358512186813,0.674454885172151,0,1
11627,202690,MAWANA SUGARS LTD.,20070331,12,IGAAP,1918.2,1893.2,13.2,11.8,1.4,1905.0,10.9,104.4,-12.4,-33.1,-0.4,-0.0210,2446.0,,0.0,259.7,18315302.0,,183.2,,,,183.153,1891.2,21.7,2446.0,,,2411.4,1.0977,1.3415,0.0115,78.6,92.1,,2006,2376.8,0.8014978121844496,1,0.033069673510602485,1,1.1286747550163323,0,0,0,2411.3999999999132,0.0,0.0,1.0806,1,183.153,0,1.0062328332981196,1.195822346736981,0,0.7965331538202625,0.9438481878985845,0,3
11630,202720,S I P INDUSTRIES LTD.,20070930,12,IGAAP,8.0,7.7,,,,8.0,-3.7,-0.9,-3.7,-3.4,-3.1,-38.7500,55.2,,0.0,3.4,4681457.0,,46.8,,,,46.8146,36.4,9.8,55.2,,,57.3,1.0111,2.7556,0.2692,-0.5,-0.5,,2006,59.4,0.13468013468013468,1,-0.008417508417508417,0,0.11514195583596215,1,0,0,57.299999999913,0.0,0.0,2.6526,1,46.8146,0,1.0389610389610389,1.0138888888888888,1,0.12962962962962962,0.11356466876971609,1,5
11633,203025,S K F INDIA LTD.,20071231,12,IGAAP,17558.5,17344.5,80.7,70.5,10.2,17477.8,1607.1,2848.8,2522.0,2311.8,1526.4,8.7334,8764.9,,0.0,2498.0,52732538.0,,527.3,,,,527.3254,5452.5,1.9,8764.9,,,8017.25,1.5298,2.0869999999999997,0.0003,1337.0,2201.5,,2006,7269.6,2.4042313194673706,1,0.1839165841311764,1,2.696536874214965,0,0,0,8017.249999999913,0.0,0.0,1.7482,1,527.3254,0,1.0076854334226988,1.0058701079644714,1,2.385894684714427,2.680800287098511,0,4
11636,203198,S K M EGG PRODUCTS EXPORT (INDIA) LTD.,20070331,12,IGAAP,901.9,895.2,,,,901.9,108.3,163.8,109.8,129.2,108.3,12.0080,714.5,,0.0,21.3,26330000.0,,263.3,,,,263.3,508.4,164.0,714.5,,,675.5,0.302,1.3731,0.3226,102.9,104.4,,2006,636.5,1.416967792615868,1,0.1616653574234093,1,1.3404897090134846,1,0,0,675.499999999912,0.0,0.0,1.3538,1,263.3,0,1.0074843610366397,1.0536959553695955,0,1.4064414768263944,1.272178850248403,1,5
11639,203257,S K N INDUSTRIES LTD.,20070331,12,IGAAP,52.8,51.0,,,,52.8,2.1,7.6,1.5,3.0,2.5,4.7348,122.6,,0.0,23.2,6740000.0,,67.4,,,,67.4,73.6,17.1,122.6,,,121.45,0.212,1.3141,0.2323,0.0,,,2006,125.0,0.4224,1,0.0,0,0.3555194805194805,1,0,0,123.79999999991205,0.0,0.0,1.1446,1,67.4,0,1.0352941176470587,1.1436031331592689,0,0.408,0.31087662337662336,1,4
11648,203579,S KUMARS NATIONWIDE LTD.,20070331,12,IGAAP,12398.1,12303.8,21.6,21.3,0.3,12376.5,1235.2,2567.8,1343.9,1933.8,1219.2,9.8509,19681.5,,0.0,1436.1,154670800.0,17144178.0,1927.0,1714.5,,,1546.7079999999999,5911.1,13619.6,19681.5,,,17257.05,1.2626,2.1137,3.2267,16.9,20.1,2885.9,2006,15161.3,0.8163218193690515,1,0.0011146801395658682,1,0.6440637691177741,1,0,0,17421.399999999914,0.0,0.0,2.0244,1,1546.7079999999999,0,1.0059087436401764,1.0040185436707936,1,0.811526716046777,0.6414859298942942,1,6
11654,203743,S M C CREDITS LTD.,20070331,12,IGAAP,13.8,7.7,,,,13.8,10.6,13.0,12.5,6.5,10.6,76.8116,199.0,,0.0,60.7,10022200.0,,100.2,,,,100.22200000000001,136.6,,199.0,,,166.05,0.6218,0.6218,0.0,-10.5,-9.0,,2006,133.1,0.10368144252441774,1,-0.07888805409466566,0,0.10829103214890018,0,0,0,166.04999999991233,0.0,0.0,6.0143,0,100.22200000000001,0,1.7922077922077924,1.7066666666666668,1,0.05785123966942149,0.06345177664974619,0,2
11659,203793,S M ENERGY TEKNIK & ELECTRONICS LTD.,20070331,12,IGAAP,65.4,64.5,0.8,0.8,,64.6,-12.4,-6.9,-12.0,-10.7,-13.2,-20.4334,89.2,,0.0,97.6,6584866.0,,65.8,,,,65.8487,-33.2,20.2,89.2,,,92.4,0.17,0.5294,,6.2,6.5,19.6,2006,95.6,0.6757322175732218,1,0.06485355648535565,1,1.6687578419071518,0,0,0,92.39999999991232,0.0,0.0,0.5504,0,65.8487,0,1.0015503875968992,1.0390625,0,0.6746861924686193,1.6060225846925973,0,2
11662,203844,S M I F S CAPITAL MARKETS LTD.,20070331,12,IGAAP,175.7,1.6,,,,175.7,102.6,148.1,81.3,-31.4,103.5,58.9072,866.2,,0.0,148.2,5585000.0,,55.9,,,,55.85,597.5,56.1,866.2,,,872.25,0.7388,0.8012,0.0939,-86.2,-76.9,,2006,878.3,0.20004554252533302,1,-0.09814414209267905,0,0.20332973639586865,0,0,0,872.2499999999123,0.0,0.0,0.5201,1,55.85,0,109.81249999999999,146.55555555555557,0,0.0018217010133211888,0.0013873901649452752,1,3
11668,203974,S M S PHARMACEUTICALS LTD.,20070331,12,IGAAP,1878.1,1859.9,0.1,,0.1,1878.0,209.7,477.4,326.7,379.8,209.6,11.1608,2970.8,,0.0,163.8,4100000.0,,100.0,,,,41.0,1744.4,621.7,2970.8,,,2238.45,2.5968,3.2171,0.3564,55.0,148.7,1089.5,2006,1661.3,1.1304400168542708,1,0.033106603262505266,1,0.8411604006764667,1,0,0,2316.049999999913,0.0,0.0,1.4336,1,41.0,0,1.0097317060056992,1.0006964327168615,1,1.1195449346897008,0.8405749967477558,1,6
11674,204231,S N L BEARINGS LTD.,20070331,12,IGAAP,175.0,169.5,2.3,2.3,,172.7,21.4,44.6,21.5,26.6,19.2,11.1175,144.2,,0.0,16.0,4054376.0,1000000.0,40.5,100.0,,,40.5438,17.4,205.5,144.2,,,150.8,0.2874,0.6284,,52.0,52.2,,2006,157.4,1.0972045743329097,1,0.3303684879288437,1,0.9474747474747474,1,0,0,150.79999999991273,0.0,0.0,0.5428,1,40.5438,0,1.0188790560471976,1.0240174672489082,0,1.076874205844981,0.9252525252525253,1,5
11687,204472,S P E L SEMICONDUCTOR LTD.,20070331,12,IGAAP,558.4,541.6,7.2,7.2,,551.2,39.1,128.0,70.8,68.6,31.9,5.7874,900.6,,0.0,93.0,45466373.0,,454.7,,,,454.6637,483.7,295.5,900.6,,,831.9,0.4531,1.5793,0.6109,54.8,59.6,,2006,764.5,0.7209941137998692,1,0.07168083714846304,1,0.7219044674601948,0,0,0,832.5499999999126,0.0,0.0,1.0485,1,454.6637,0,1.0177252584933532,1.0084215072338587,1,0.7084368868541531,0.7158757149482147,0,4
11690,204548,S P L INDUSTRIES LTD. (DELHI),20070331,12,IGAAP,2517.9,2467.0,9.9,9.9,,2508.0,67.8,311.0,100.2,157.9,66.7,2.6595,3208.0,,0.0,451.7,29000004.0,,290.0,,,,290.0,1614.5,942.9,3208.0,,,3045.35,0.8283,2.099,0.584,65.7,81.8,,2006,2882.7,0.8700176917473202,1,0.022791133312519515,1,1.3256741743258256,0,0,0,3045.3499999999126,0.0,0.0,2.4519,0,200.0,0,1.0166193757600324,1.0057469062488027,1,0.855794914489888,1.318099181900818,0,3
11694,204550,SOMANY CERAMICS LTD.,20070331,12,IGAAP,2974.4,2953.5,10.7,7.1,3.6,2963.7,25.2,323.6,53.9,175.5,14.6,0.4926,2741.1,,0.0,701.9,6899400.0,,69.0,,,,68.994,530.3,1216.1,2741.1,,,2657.45,0.6906,1.4343,2.2932,179.9,189.6,,2006,2573.8,1.151488072111275,1,0.06989665086642319,1,0.9918472777172378,1,0,0,2657.449999999913,0.0,0.0,1.3742,1,68.994,0,1.003453529710513,1.0019978798010276,1,1.1475250602222393,0.9898696371634984,1,6
11700,204645,S P S INTERNATIONAL LTD.,20070331,12,IGAAP,101.6,100.1,1.5,,1.5,100.1,-0.2,9.8,1.3,1.5,-1.6,-1.5984,67.0,,0.0,10.6,3225900.0,,32.3,,,,32.259,36.6,14.1,67.0,,,65.5,1.2424,1.6061,0.3852,0.6,2.0,,2006,65.5,1.5282442748091603,1,0.00916030534351145,1,2.3191056910569103,0,0,0,66.24999999991283,0.0,0.0,1.5103,1,32.259,0,1.0,1.0017559262510973,0,1.5282442748091603,2.315040650406504,0,3
